faiss_index,corpus_row_index,chunk_id,doc_id
5917,5917,doc_05662_d4324863_chunk_0,doc_05662_d4324863
5918,5918,doc_05663_07de10d3_chunk_0,doc_05663_07de10d3
5919,5919,doc_05664_c42ec5e0_chunk_0,doc_05664_c42ec5e0
5920,5920,doc_05665_b6528521_chunk_0,doc_05665_b6528521
5921,5921,doc_05666_b746472e_chunk_0,doc_05666_b746472e
5922,5922,doc_05667_99347ad9_chunk_0,doc_05667_99347ad9
5923,5923,doc_05668_a1976808_chunk_0,doc_05668_a1976808
5924,5924,doc_05669_72f79ba3_chunk_0,doc_05669_72f79ba3
5925,5925,doc_05670_10ac252b_chunk_0,doc_05670_10ac252b
5926,5926,doc_05671_46db9c74_chunk_0,doc_05671_46db9c74
5927,5927,doc_05672_b7000df8_chunk_0,doc_05672_b7000df8
5928,5928,doc_05673_66d45f12_chunk_0,doc_05673_66d45f12
5929,5929,doc_05674_08a082e9_chunk_0,doc_05674_08a082e9
5930,5930,doc_05675_3aebee94_chunk_0,doc_05675_3aebee94
5931,5931,doc_05676_17db759b_chunk_0,doc_05676_17db759b
5932,5932,doc_05677_f65275f7_chunk_0,doc_05677_f65275f7
5933,5933,doc_05678_d8539276_chunk_0,doc_05678_d8539276
5934,5934,doc_05679_368477db_chunk_0,doc_05679_368477db
5935,5935,doc_05680_1f9aaeea_chunk_0,doc_05680_1f9aaeea
5936,5936,doc_05681_18dca16b_chunk_0,doc_05681_18dca16b
5937,5937,doc_05682_2dd5e78e_chunk_0,doc_05682_2dd5e78e
5938,5938,doc_05683_1f856b70_chunk_0,doc_05683_1f856b70
5939,5939,doc_05684_4cab3c21_chunk_0,doc_05684_4cab3c21
5940,5940,doc_05685_5058410f_chunk_0,doc_05685_5058410f
5941,5941,doc_05686_c495273d_chunk_0,doc_05686_c495273d
5942,5942,doc_05687_1623e7aa_chunk_0,doc_05687_1623e7aa
5943,5943,doc_05688_e5cab416_chunk_0,doc_05688_e5cab416
5944,5944,doc_05689_870bc5e5_chunk_0,doc_05689_870bc5e5
5945,5945,doc_05690_03149f1a_chunk_0,doc_05690_03149f1a
5946,5946,doc_05691_177b6828_chunk_0,doc_05691_177b6828
5947,5947,doc_05692_2c6cd3f3_chunk_0,doc_05692_2c6cd3f3
5948,5948,doc_05693_5e01ee71_chunk_0,doc_05693_5e01ee71
5949,5949,doc_05694_f2e8e802_chunk_0,doc_05694_f2e8e802
5950,5950,doc_05695_92915fdc_chunk_0,doc_05695_92915fdc
5951,5951,doc_05696_7e59a85b_chunk_0,doc_05696_7e59a85b
5952,5952,doc_05697_ba9556c8_chunk_0,doc_05697_ba9556c8
5953,5953,doc_05698_cdc68bca_chunk_0,doc_05698_cdc68bca
5954,5954,doc_05699_fe0fc4a2_chunk_0,doc_05699_fe0fc4a2
5955,5955,doc_05700_7496fd1e_chunk_0,doc_05700_7496fd1e
5956,5956,doc_05701_9fea6b87_chunk_0,doc_05701_9fea6b87
5957,5957,doc_05702_c809ea24_chunk_0,doc_05702_c809ea24
5958,5958,doc_05703_ec7a7d68_chunk_0,doc_05703_ec7a7d68
5959,5959,doc_05704_8c9a8820_chunk_0,doc_05704_8c9a8820
5960,5960,doc_05705_02fd2413_chunk_0,doc_05705_02fd2413
5961,5961,doc_05706_e72f71bc_chunk_0,doc_05706_e72f71bc
5962,5962,doc_05707_ff516551_chunk_0,doc_05707_ff516551
5963,5963,doc_05708_a4b20c2f_chunk_0,doc_05708_a4b20c2f
5964,5964,doc_05709_17131fdd_chunk_0,doc_05709_17131fdd
5965,5965,doc_05710_a16ad5c1_chunk_0,doc_05710_a16ad5c1
5966,5966,doc_05711_8ebdf1d0_chunk_0,doc_05711_8ebdf1d0
5967,5967,doc_05712_a2b9abc8_chunk_0,doc_05712_a2b9abc8
5968,5968,doc_05713_f57c26cd_chunk_0,doc_05713_f57c26cd
5969,5969,doc_05714_40bf3a01_chunk_0,doc_05714_40bf3a01
5970,5970,doc_05715_5b98f76d_chunk_0,doc_05715_5b98f76d
5971,5971,doc_05716_dd83300f_chunk_0,doc_05716_dd83300f
5972,5972,doc_05717_5e45e386_chunk_0,doc_05717_5e45e386
5973,5973,doc_05718_0d82dc64_chunk_0,doc_05718_0d82dc64
5974,5974,doc_05719_f9f6ece9_chunk_0,doc_05719_f9f6ece9
5975,5975,doc_05720_4bdedc15_chunk_0,doc_05720_4bdedc15
5976,5976,doc_05721_4d8b3f9f_chunk_0,doc_05721_4d8b3f9f
5977,5977,doc_05722_599e2923_chunk_0,doc_05722_599e2923
5978,5978,doc_05723_d062b07d_chunk_0,doc_05723_d062b07d
5979,5979,doc_05724_b98ba113_chunk_0,doc_05724_b98ba113
5980,5980,doc_05725_fd17bf13_chunk_0,doc_05725_fd17bf13
5981,5981,doc_05726_fb5623b0_chunk_0,doc_05726_fb5623b0
5982,5982,doc_05727_bc42d606_chunk_0,doc_05727_bc42d606
5983,5983,doc_05728_047fd63d_chunk_0,doc_05728_047fd63d
5984,5984,doc_05729_ca4447b4_chunk_0,doc_05729_ca4447b4
5985,5985,doc_05730_af1456a7_chunk_0,doc_05730_af1456a7
5986,5986,doc_05731_50df6483_chunk_0,doc_05731_50df6483
5987,5987,doc_05732_b9c760e6_chunk_0,doc_05732_b9c760e6
5988,5988,doc_05733_e939b732_chunk_0,doc_05733_e939b732
5989,5989,doc_05734_0fb3cb8f_chunk_0,doc_05734_0fb3cb8f
5990,5990,doc_05735_1b426d19_chunk_0,doc_05735_1b426d19
5991,5991,doc_05736_f3d65dc5_chunk_0,doc_05736_f3d65dc5
5992,5992,doc_05737_92cc9064_chunk_0,doc_05737_92cc9064
5993,5993,doc_05738_1ad1eb4a_chunk_0,doc_05738_1ad1eb4a
5994,5994,doc_05739_6c6bd89b_chunk_0,doc_05739_6c6bd89b
5995,5995,doc_05740_8f94487f_chunk_0,doc_05740_8f94487f
5996,5996,doc_05741_88029b07_chunk_0,doc_05741_88029b07
5997,5997,doc_05742_83a16e06_chunk_0,doc_05742_83a16e06
5998,5998,doc_05743_083a25ad_chunk_0,doc_05743_083a25ad
5999,5999,doc_05744_725cdfea_chunk_0,doc_05744_725cdfea
6000,6000,doc_05745_0b2f9449_chunk_0,doc_05745_0b2f9449
6001,6001,doc_05746_15497094_chunk_0,doc_05746_15497094
6002,6002,doc_05747_0a9aae36_chunk_0,doc_05747_0a9aae36
6003,6003,doc_05748_ff18b2d3_chunk_0,doc_05748_ff18b2d3
6004,6004,doc_05749_dd1f1c82_chunk_0,doc_05749_dd1f1c82
6005,6005,doc_05750_6e11b699_chunk_0,doc_05750_6e11b699
6006,6006,doc_05751_6c7a353c_chunk_0,doc_05751_6c7a353c
6007,6007,doc_05752_8ddb7440_chunk_0,doc_05752_8ddb7440
6008,6008,doc_05753_6b72376e_chunk_0,doc_05753_6b72376e
6009,6009,doc_05754_66b969ec_chunk_0,doc_05754_66b969ec
6010,6010,doc_05755_4dfa31cf_chunk_0,doc_05755_4dfa31cf
6011,6011,doc_05756_4fc47134_chunk_0,doc_05756_4fc47134
6012,6012,doc_05757_ee953395_chunk_0,doc_05757_ee953395
6013,6013,doc_05758_e7bd23ce_chunk_0,doc_05758_e7bd23ce
6014,6014,doc_05759_d65405f5_chunk_0,doc_05759_d65405f5
6015,6015,doc_05760_1ba4c9c3_chunk_0,doc_05760_1ba4c9c3
6016,6016,doc_05761_48ef6d55_chunk_0,doc_05761_48ef6d55
6017,6017,doc_05762_f7488071_chunk_0,doc_05762_f7488071
6018,6018,doc_05763_6e305ee0_chunk_0,doc_05763_6e305ee0
6019,6019,doc_05764_57e5bb2f_chunk_0,doc_05764_57e5bb2f
6020,6020,doc_05765_a081ad66_chunk_0,doc_05765_a081ad66
6021,6021,doc_05766_8a07629f_chunk_0,doc_05766_8a07629f
6022,6022,doc_05767_acf2c97f_chunk_0,doc_05767_acf2c97f
6023,6023,doc_05768_7cb3db82_chunk_0,doc_05768_7cb3db82
6024,6024,doc_05769_c61a0685_chunk_0,doc_05769_c61a0685
6025,6025,doc_05770_d8f98e66_chunk_0,doc_05770_d8f98e66
6026,6026,doc_05771_dbf73cc4_chunk_0,doc_05771_dbf73cc4
6027,6027,doc_05772_85a7d81b_chunk_0,doc_05772_85a7d81b
6028,6028,doc_05773_8671fc88_chunk_0,doc_05773_8671fc88
6029,6029,doc_05774_bf56f7a4_chunk_0,doc_05774_bf56f7a4
6030,6030,doc_05775_31eca51d_chunk_0,doc_05775_31eca51d
6031,6031,doc_05776_6d59af34_chunk_0,doc_05776_6d59af34
6032,6032,doc_05777_e8b5432c_chunk_0,doc_05777_e8b5432c
6033,6033,doc_05778_6e3b032c_chunk_0,doc_05778_6e3b032c
6034,6034,doc_05779_32874c8f_chunk_0,doc_05779_32874c8f
6035,6035,doc_05780_ebe0dc5a_chunk_0,doc_05780_ebe0dc5a
6036,6036,doc_05781_ddc17571_chunk_0,doc_05781_ddc17571
6037,6037,doc_05782_7b4d9b02_chunk_0,doc_05782_7b4d9b02
6038,6038,doc_05783_3719c13b_chunk_0,doc_05783_3719c13b
6039,6039,doc_05784_8f155f0a_chunk_0,doc_05784_8f155f0a
6040,6040,doc_05785_b8c1a9c4_chunk_0,doc_05785_b8c1a9c4
6041,6041,doc_05786_acf06e29_chunk_0,doc_05786_acf06e29
6042,6042,doc_05787_91608ac5_chunk_0,doc_05787_91608ac5
6043,6043,doc_05788_5c03eb27_chunk_0,doc_05788_5c03eb27
6044,6044,doc_05789_7f6acee8_chunk_0,doc_05789_7f6acee8
6045,6045,doc_05790_e5d1da87_chunk_0,doc_05790_e5d1da87
6046,6046,doc_05791_49b67d4f_chunk_0,doc_05791_49b67d4f
6047,6047,doc_05792_dac9ba6d_chunk_0,doc_05792_dac9ba6d
6048,6048,doc_05793_382e92f4_chunk_0,doc_05793_382e92f4
6049,6049,doc_05794_db6de983_chunk_0,doc_05794_db6de983
6050,6050,doc_05795_69a6dfc5_chunk_0,doc_05795_69a6dfc5
6051,6051,doc_05796_f76e85cb_chunk_0,doc_05796_f76e85cb
6052,6052,doc_05797_c4078226_chunk_0,doc_05797_c4078226
6053,6053,doc_05798_00c2f900_chunk_0,doc_05798_00c2f900
6054,6054,doc_05799_cee15f8d_chunk_0,doc_05799_cee15f8d
6055,6055,doc_05800_55c912e8_chunk_0,doc_05800_55c912e8
6056,6056,doc_05801_31139689_chunk_0,doc_05801_31139689
6057,6057,doc_05802_68a7da27_chunk_0,doc_05802_68a7da27
6058,6058,doc_05803_80f2a603_chunk_0,doc_05803_80f2a603
6059,6059,doc_05804_1d5c7772_chunk_0,doc_05804_1d5c7772
6060,6060,doc_05805_338dfeef_chunk_0,doc_05805_338dfeef
6061,6061,doc_05806_815ce2e3_chunk_0,doc_05806_815ce2e3
6062,6062,doc_05807_38c5cbf5_chunk_0,doc_05807_38c5cbf5
6063,6063,doc_05808_7c06a62f_chunk_0,doc_05808_7c06a62f
6064,6064,doc_05809_38e868e3_chunk_0,doc_05809_38e868e3
6065,6065,doc_05810_5e2862a7_chunk_0,doc_05810_5e2862a7
6066,6066,doc_05811_bd238a0f_chunk_0,doc_05811_bd238a0f
6067,6067,doc_05812_3930613f_chunk_0,doc_05812_3930613f
6068,6068,doc_05813_f3ce06d0_chunk_0,doc_05813_f3ce06d0
6069,6069,doc_05814_ca60801e_chunk_0,doc_05814_ca60801e
6070,6070,doc_05815_131cdad4_chunk_0,doc_05815_131cdad4
6071,6071,doc_05816_d1441da1_chunk_0,doc_05816_d1441da1
6072,6072,doc_05817_05df6622_chunk_0,doc_05817_05df6622
6073,6073,doc_05818_09b0d2e6_chunk_0,doc_05818_09b0d2e6
6074,6074,doc_05819_40295367_chunk_0,doc_05819_40295367
6075,6075,doc_05820_d74151c9_chunk_0,doc_05820_d74151c9
6076,6076,doc_05821_e9bceddb_chunk_0,doc_05821_e9bceddb
6077,6077,doc_05822_33a90938_chunk_0,doc_05822_33a90938
6078,6078,doc_05823_3445a994_chunk_0,doc_05823_3445a994
6079,6079,doc_05824_3da5cde1_chunk_0,doc_05824_3da5cde1
6080,6080,doc_05825_f21bd092_chunk_0,doc_05825_f21bd092
6081,6081,doc_05826_44f3b92b_chunk_0,doc_05826_44f3b92b
6082,6082,doc_05827_565083bb_chunk_0,doc_05827_565083bb
6083,6083,doc_05828_cb6c010a_chunk_0,doc_05828_cb6c010a
6084,6084,doc_05829_ccf2f5f0_chunk_0,doc_05829_ccf2f5f0
6085,6085,doc_05830_0e8945c2_chunk_0,doc_05830_0e8945c2
6086,6086,doc_05831_5a9ea60e_chunk_0,doc_05831_5a9ea60e
6087,6087,doc_05832_2ee6c9fd_chunk_0,doc_05832_2ee6c9fd
6088,6088,doc_05833_d6b866be_chunk_0,doc_05833_d6b866be
6089,6089,doc_05834_14b1bb30_chunk_0,doc_05834_14b1bb30
6090,6090,doc_05835_dc529a01_chunk_0,doc_05835_dc529a01
6091,6091,doc_05836_4cc7924b_chunk_0,doc_05836_4cc7924b
6092,6092,doc_05837_3cf9376b_chunk_0,doc_05837_3cf9376b
6093,6093,doc_05838_42cd0701_chunk_0,doc_05838_42cd0701
6094,6094,doc_05839_d7d458e2_chunk_0,doc_05839_d7d458e2
6095,6095,doc_05840_12f73f80_chunk_0,doc_05840_12f73f80
6096,6096,doc_05841_666dcf55_chunk_0,doc_05841_666dcf55
6097,6097,doc_05842_40448597_chunk_0,doc_05842_40448597
6098,6098,doc_05843_ded96b04_chunk_0,doc_05843_ded96b04
6099,6099,doc_05844_05e05551_chunk_0,doc_05844_05e05551
6100,6100,doc_05845_f37fc6bd_chunk_0,doc_05845_f37fc6bd
6101,6101,doc_05846_6c0c33e6_chunk_0,doc_05846_6c0c33e6
6102,6102,doc_05847_5eead5f5_chunk_0,doc_05847_5eead5f5
6103,6103,doc_05848_eeb7cb6a_chunk_0,doc_05848_eeb7cb6a
6104,6104,doc_05849_aee09a6c_chunk_0,doc_05849_aee09a6c
6105,6105,doc_05850_ca7b7fd0_chunk_0,doc_05850_ca7b7fd0
6106,6106,doc_05851_b74b7b5b_chunk_0,doc_05851_b74b7b5b
6107,6107,doc_05852_ca267cdf_chunk_0,doc_05852_ca267cdf
6108,6108,doc_05853_9b6360e6_chunk_0,doc_05853_9b6360e6
6109,6109,doc_05854_fd287ef6_chunk_0,doc_05854_fd287ef6
6110,6110,doc_05855_a04b7d54_chunk_0,doc_05855_a04b7d54
6111,6111,doc_05856_caab8879_chunk_0,doc_05856_caab8879
6112,6112,doc_05857_d3cc8fea_chunk_0,doc_05857_d3cc8fea
6113,6113,doc_05858_cbbaa4c6_chunk_0,doc_05858_cbbaa4c6
6114,6114,doc_05859_eedc6ef1_chunk_0,doc_05859_eedc6ef1
6115,6115,doc_05860_ef4ecfc3_chunk_0,doc_05860_ef4ecfc3
6116,6116,doc_05861_4e6b1a4e_chunk_0,doc_05861_4e6b1a4e
6117,6117,doc_05862_642e83ed_chunk_0,doc_05862_642e83ed
6118,6118,doc_05863_585fa73a_chunk_0,doc_05863_585fa73a
6119,6119,doc_05864_7624f44b_chunk_0,doc_05864_7624f44b
6120,6120,doc_05865_3d9a598f_chunk_0,doc_05865_3d9a598f
6121,6121,doc_05866_ed9b6ff5_chunk_0,doc_05866_ed9b6ff5
6122,6122,doc_05867_1b1f7712_chunk_0,doc_05867_1b1f7712
6123,6123,doc_05868_b870a97d_chunk_0,doc_05868_b870a97d
6124,6124,doc_05869_916f4cad_chunk_0,doc_05869_916f4cad
6125,6125,doc_05870_070988df_chunk_0,doc_05870_070988df
6126,6126,doc_05871_642ae965_chunk_0,doc_05871_642ae965
6127,6127,doc_05872_3d3b77e3_chunk_0,doc_05872_3d3b77e3
6128,6128,doc_05873_9ab7292a_chunk_0,doc_05873_9ab7292a
6129,6129,doc_05874_c49d601f_chunk_0,doc_05874_c49d601f
6130,6130,doc_05875_48d9438b_chunk_0,doc_05875_48d9438b
6131,6131,doc_05876_2cfd2c94_chunk_0,doc_05876_2cfd2c94
6132,6132,doc_05877_61c1300a_chunk_0,doc_05877_61c1300a
6133,6133,doc_05878_6a6db43f_chunk_0,doc_05878_6a6db43f
6134,6134,doc_05879_d6ed6099_chunk_0,doc_05879_d6ed6099
6135,6135,doc_05880_dc5b5271_chunk_0,doc_05880_dc5b5271
6136,6136,doc_05881_62880278_chunk_0,doc_05881_62880278
6137,6137,doc_05882_4f97f3c4_chunk_0,doc_05882_4f97f3c4
6138,6138,doc_05883_9250f88d_chunk_0,doc_05883_9250f88d
6139,6139,doc_05884_c603a77f_chunk_0,doc_05884_c603a77f
6140,6140,doc_05885_ac2551c5_chunk_0,doc_05885_ac2551c5
6141,6141,doc_05886_827c3252_chunk_0,doc_05886_827c3252
6142,6142,doc_05887_e0ad819a_chunk_0,doc_05887_e0ad819a
6143,6143,doc_05888_8e5dd532_chunk_0,doc_05888_8e5dd532
6144,6144,doc_05889_b0584f2d_chunk_0,doc_05889_b0584f2d
6145,6145,doc_05890_2d9e9d4c_chunk_0,doc_05890_2d9e9d4c
6146,6146,doc_05891_58f08202_chunk_0,doc_05891_58f08202
6147,6147,doc_05892_a380bc8e_chunk_0,doc_05892_a380bc8e
6148,6148,doc_05893_344e0506_chunk_0,doc_05893_344e0506
6149,6149,doc_05894_58653186_chunk_0,doc_05894_58653186
6150,6150,doc_05895_ffc1571c_chunk_0,doc_05895_ffc1571c
6151,6151,doc_05896_a6684e8f_chunk_0,doc_05896_a6684e8f
6152,6152,doc_05897_f07139d6_chunk_0,doc_05897_f07139d6
6153,6153,doc_05898_f2de82bd_chunk_0,doc_05898_f2de82bd
6154,6154,doc_05899_84f03b9d_chunk_0,doc_05899_84f03b9d
6155,6155,doc_05900_783338e6_chunk_0,doc_05900_783338e6
6156,6156,doc_05901_18840928_chunk_0,doc_05901_18840928
6157,6157,doc_05902_87b08576_chunk_0,doc_05902_87b08576
6158,6158,doc_05903_f898622a_chunk_0,doc_05903_f898622a
6159,6159,doc_05904_8f46dfab_chunk_0,doc_05904_8f46dfab
6160,6160,doc_05905_8994a4bf_chunk_0,doc_05905_8994a4bf
6161,6161,doc_05906_c7183239_chunk_0,doc_05906_c7183239
6162,6162,doc_05907_9636973a_chunk_0,doc_05907_9636973a
6163,6163,doc_05908_0a858a43_chunk_0,doc_05908_0a858a43
6164,6164,doc_05909_bcff92f2_chunk_0,doc_05909_bcff92f2
6165,6165,doc_05910_95c7d19a_chunk_0,doc_05910_95c7d19a
6166,6166,doc_05911_10d8b4a3_chunk_0,doc_05911_10d8b4a3
6167,6167,doc_05912_915455fc_chunk_0,doc_05912_915455fc
6168,6168,doc_05913_b4ab1eaa_chunk_0,doc_05913_b4ab1eaa
6169,6169,doc_05914_1cc51be7_chunk_0,doc_05914_1cc51be7
6170,6170,doc_05915_21eb1ee8_chunk_0,doc_05915_21eb1ee8
6171,6171,doc_05916_e3a59e05_chunk_0,doc_05916_e3a59e05
6172,6172,doc_05917_9e994be8_chunk_0,doc_05917_9e994be8
6173,6173,doc_05918_a0858080_chunk_0,doc_05918_a0858080
6174,6174,doc_05919_7baaaab2_chunk_0,doc_05919_7baaaab2
6175,6175,doc_05920_227f21c5_chunk_0,doc_05920_227f21c5
6176,6176,doc_05921_43a0293e_chunk_0,doc_05921_43a0293e
6177,6177,doc_05922_13da5ccb_chunk_0,doc_05922_13da5ccb
6178,6178,doc_05923_b81015fb_chunk_0,doc_05923_b81015fb
6179,6179,doc_05924_ea6c62d7_chunk_0,doc_05924_ea6c62d7
6180,6180,doc_05925_b30925c4_chunk_0,doc_05925_b30925c4
6181,6181,doc_05926_547e866f_chunk_0,doc_05926_547e866f
6182,6182,doc_05927_40229eca_chunk_0,doc_05927_40229eca
6183,6183,doc_05928_a9718425_chunk_0,doc_05928_a9718425
6184,6184,doc_05929_120ee2e1_chunk_0,doc_05929_120ee2e1
6185,6185,doc_05930_888cc1dd_chunk_0,doc_05930_888cc1dd
6186,6186,doc_05931_c5004645_chunk_0,doc_05931_c5004645
6187,6187,doc_05931_c5004645_chunk_1,doc_05931_c5004645
6188,6188,doc_05932_8d7c3ce3_chunk_0,doc_05932_8d7c3ce3
6189,6189,doc_05933_7a878587_chunk_0,doc_05933_7a878587
6190,6190,doc_05934_21e538f3_chunk_0,doc_05934_21e538f3
6191,6191,doc_05935_de15b301_chunk_0,doc_05935_de15b301
6192,6192,doc_05936_7bb3f62c_chunk_0,doc_05936_7bb3f62c
6193,6193,doc_05937_6099f674_chunk_0,doc_05937_6099f674
6194,6194,doc_05938_3df58b5b_chunk_0,doc_05938_3df58b5b
6195,6195,doc_05939_11d82c68_chunk_0,doc_05939_11d82c68
6196,6196,doc_05940_503ddbe5_chunk_0,doc_05940_503ddbe5
6197,6197,doc_05940_503ddbe5_chunk_1,doc_05940_503ddbe5
6198,6198,doc_05941_0226bdd2_chunk_0,doc_05941_0226bdd2
6199,6199,doc_05942_4289d4e6_chunk_0,doc_05942_4289d4e6
6200,6200,doc_05943_2d688caf_chunk_0,doc_05943_2d688caf
6201,6201,doc_05944_bb26087f_chunk_0,doc_05944_bb26087f
6202,6202,doc_05945_0ca06c58_chunk_0,doc_05945_0ca06c58
6203,6203,doc_05946_a9061680_chunk_0,doc_05946_a9061680
6204,6204,doc_05947_c528c6bf_chunk_0,doc_05947_c528c6bf
6205,6205,doc_05948_0ca3775f_chunk_0,doc_05948_0ca3775f
6206,6206,doc_05949_dfb21eb7_chunk_0,doc_05949_dfb21eb7
6207,6207,doc_05950_7788d77d_chunk_0,doc_05950_7788d77d
6208,6208,doc_05951_e0ef01cd_chunk_0,doc_05951_e0ef01cd
6209,6209,doc_05952_c8603860_chunk_0,doc_05952_c8603860
6210,6210,doc_05953_478d5197_chunk_0,doc_05953_478d5197
6211,6211,doc_05954_827cc0b3_chunk_0,doc_05954_827cc0b3
6212,6212,doc_05955_e966540d_chunk_0,doc_05955_e966540d
6213,6213,doc_05956_154bb05c_chunk_0,doc_05956_154bb05c
6214,6214,doc_05957_7a8d2627_chunk_0,doc_05957_7a8d2627
6215,6215,doc_05958_a7b384f6_chunk_0,doc_05958_a7b384f6
6216,6216,doc_05959_bc2c92dc_chunk_0,doc_05959_bc2c92dc
6217,6217,doc_05960_b4d36895_chunk_0,doc_05960_b4d36895
6218,6218,doc_05961_72205232_chunk_0,doc_05961_72205232
6219,6219,doc_05962_5f22893c_chunk_0,doc_05962_5f22893c
6220,6220,doc_05963_b0a46eac_chunk_0,doc_05963_b0a46eac
6221,6221,doc_05964_8ae3be5b_chunk_0,doc_05964_8ae3be5b
6222,6222,doc_05965_c3c24ddb_chunk_0,doc_05965_c3c24ddb
6223,6223,doc_05966_1c4a0eb4_chunk_0,doc_05966_1c4a0eb4
6224,6224,doc_05967_0aa0bfc4_chunk_0,doc_05967_0aa0bfc4
6225,6225,doc_05968_64eca761_chunk_0,doc_05968_64eca761
6226,6226,doc_05969_37ff1d05_chunk_0,doc_05969_37ff1d05
6227,6227,doc_05970_e55eba22_chunk_0,doc_05970_e55eba22
6228,6228,doc_05971_ff7c8763_chunk_0,doc_05971_ff7c8763
6229,6229,doc_05972_a1cf9fd2_chunk_0,doc_05972_a1cf9fd2
6230,6230,doc_05973_81d9792d_chunk_0,doc_05973_81d9792d
6231,6231,doc_05974_6b02bcc5_chunk_0,doc_05974_6b02bcc5
6232,6232,doc_05975_9274d18b_chunk_0,doc_05975_9274d18b
6233,6233,doc_05976_be676d74_chunk_0,doc_05976_be676d74
6234,6234,doc_05977_f3e6b490_chunk_0,doc_05977_f3e6b490
6235,6235,doc_05978_49aade29_chunk_0,doc_05978_49aade29
6236,6236,doc_05979_a6201fbb_chunk_0,doc_05979_a6201fbb
6237,6237,doc_05980_ed54a379_chunk_0,doc_05980_ed54a379
6238,6238,doc_05981_5a3dbd33_chunk_0,doc_05981_5a3dbd33
6239,6239,doc_05982_6f0cfd04_chunk_0,doc_05982_6f0cfd04
6240,6240,doc_05983_60beca2b_chunk_0,doc_05983_60beca2b
6241,6241,doc_05984_27b0da8c_chunk_0,doc_05984_27b0da8c
6242,6242,doc_05985_c1366f69_chunk_0,doc_05985_c1366f69
6243,6243,doc_05986_7ef85beb_chunk_0,doc_05986_7ef85beb
6244,6244,doc_05987_7fceacd5_chunk_0,doc_05987_7fceacd5
6245,6245,doc_05988_dc869854_chunk_0,doc_05988_dc869854
6246,6246,doc_05989_9ac534e7_chunk_0,doc_05989_9ac534e7
6247,6247,doc_05990_4c685a58_chunk_0,doc_05990_4c685a58
6248,6248,doc_05991_b67cd32c_chunk_0,doc_05991_b67cd32c
6249,6249,doc_05992_53a6c2c3_chunk_0,doc_05992_53a6c2c3
6250,6250,doc_05993_ce6171ad_chunk_0,doc_05993_ce6171ad
6251,6251,doc_05994_dcb5c113_chunk_0,doc_05994_dcb5c113
6252,6252,doc_05995_78a5550f_chunk_0,doc_05995_78a5550f
6253,6253,doc_05996_91bf5c57_chunk_0,doc_05996_91bf5c57
6254,6254,doc_05997_66df81b9_chunk_0,doc_05997_66df81b9
6255,6255,doc_05998_b4e5cd40_chunk_0,doc_05998_b4e5cd40
6256,6256,doc_05999_868b8d39_chunk_0,doc_05999_868b8d39
6257,6257,doc_06000_81184e40_chunk_0,doc_06000_81184e40
6258,6258,doc_06001_79a89289_chunk_0,doc_06001_79a89289
6259,6259,doc_06002_8df1be69_chunk_0,doc_06002_8df1be69
6260,6260,doc_06003_414cda88_chunk_0,doc_06003_414cda88
6261,6261,doc_06004_3f009532_chunk_0,doc_06004_3f009532
6262,6262,doc_06005_1766b8fd_chunk_0,doc_06005_1766b8fd
6263,6263,doc_06006_bd795e26_chunk_0,doc_06006_bd795e26
6264,6264,doc_06007_0c482cf8_chunk_0,doc_06007_0c482cf8
6265,6265,doc_06008_c71c3897_chunk_0,doc_06008_c71c3897
6266,6266,doc_06009_ca4e14e1_chunk_0,doc_06009_ca4e14e1
6267,6267,doc_06010_1f8d3538_chunk_0,doc_06010_1f8d3538
6268,6268,doc_06011_3adb5bbd_chunk_0,doc_06011_3adb5bbd
6269,6269,doc_06012_35aae6f6_chunk_0,doc_06012_35aae6f6
6270,6270,doc_06013_14278374_chunk_0,doc_06013_14278374
6271,6271,doc_06014_77024b71_chunk_0,doc_06014_77024b71
6272,6272,doc_06015_09abf534_chunk_0,doc_06015_09abf534
6273,6273,doc_06016_4308d5eb_chunk_0,doc_06016_4308d5eb
6274,6274,doc_06017_3c9f9c0a_chunk_0,doc_06017_3c9f9c0a
6275,6275,doc_06018_be26aeaf_chunk_0,doc_06018_be26aeaf
6276,6276,doc_06019_141d1753_chunk_0,doc_06019_141d1753
6277,6277,doc_06020_46049945_chunk_0,doc_06020_46049945
6278,6278,doc_06021_732b67dd_chunk_0,doc_06021_732b67dd
6279,6279,doc_06022_8988c7a0_chunk_0,doc_06022_8988c7a0
6280,6280,doc_06023_d1798f6b_chunk_0,doc_06023_d1798f6b
6281,6281,doc_06024_9a642524_chunk_0,doc_06024_9a642524
6282,6282,doc_06025_53c3fd13_chunk_0,doc_06025_53c3fd13
6283,6283,doc_06026_93d61f56_chunk_0,doc_06026_93d61f56
6284,6284,doc_06027_5bd018dc_chunk_0,doc_06027_5bd018dc
6285,6285,doc_06028_9edb89bc_chunk_0,doc_06028_9edb89bc
6286,6286,doc_06029_4c9af230_chunk_0,doc_06029_4c9af230
6287,6287,doc_06030_3b8c3492_chunk_0,doc_06030_3b8c3492
6288,6288,doc_06031_88f20247_chunk_0,doc_06031_88f20247
6289,6289,doc_06032_a117ad7f_chunk_0,doc_06032_a117ad7f
6290,6290,doc_06033_67e8c3dd_chunk_0,doc_06033_67e8c3dd
6291,6291,doc_06034_649b3e91_chunk_0,doc_06034_649b3e91
6292,6292,doc_06035_b857ad37_chunk_0,doc_06035_b857ad37
