doc_id,chunk_id,chunk_index,original_row_index,question,answer,source,category,dataset_name,split,quality_score,full_text,chunk_text,text_length,chunk_length,n_chunks
doc_00101_9feae7f5,doc_00101_9feae7f5_chunk_0,0,101,Emniyet ve diğer kolluk hizmetleri için kuvvet kim tarafından tahsis edilir?,"Emniyet ve diğer kolluk hizmetleri için yeteri kadar kuvvet, ilgili makamlarca TBMM'nin başkanlığına tahsis edilir. Bu, TBMM'nin güvenliği için gerekli olan kolluk kuvvetlerinin sağlanmasını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Emniyet ve diğer kolluk hizmetleri için kuvvet kim tarafından tahsis edilir? Answer: Emniyet ve diğer kolluk hizmetleri için yeteri kadar kuvvet, ilgili makamlarca TBMM'nin başkanlığına tahsis edilir. Bu, TBMM'nin güvenliği için gerekli olan kolluk kuvvetlerinin sağlanmasını sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Emniyet ve diğer kolluk hizmetleri için kuvvet kim tarafından tahsis edilir? Answer: Emniyet ve diğer kolluk hizmetleri için yeteri kadar kuvvet, ilgili makamlarca TBMM'nin başkanlığına tahsis edilir. Bu, TBMM'nin güvenliği için gerekli olan kolluk kuvvetlerinin sağlanmasını sağlar.",347,347,1
doc_00102_f6d74718,doc_00102_f6d74718_chunk_0,0,102,"TBMM, yapacağı seçimler dahil bütün işlerinde kaç üyenin katılımıyla toplanır?","TBMM, yapacağı seçimler dahil bütün işlerinde üye tamsayısının en az üçte biri ile toplanır. Bu, TBMM'nin kararlarını alabilmesi için yeterli sayıda üyenin katılımını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM, yapacağı seçimler dahil bütün işlerinde kaç üyenin katılımıyla toplanır? Answer: TBMM, yapacağı seçimler dahil bütün işlerinde üye tamsayısının en az üçte biri ile toplanır. Bu, TBMM'nin kararlarını alabilmesi için yeterli sayıda üyenin katılımını sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM, yapacağı seçimler dahil bütün işlerinde kaç üyenin katılımıyla toplanır? Answer: TBMM, yapacağı seçimler dahil bütün işlerinde üye tamsayısının en az üçte biri ile toplanır. Bu, TBMM'nin kararlarını alabilmesi için yeterli sayıda üyenin katılımını sağlar.",325,325,1
doc_00103_dd2755c7,doc_00103_dd2755c7_chunk_0,0,103,TBMM kararları için ne kadar oy çoğunluğu gereklidir?,"TBMM, Anayasada başkaca bir hüküm yoksa toplantıya katılanların salt çoğunluğu ile karar verir. Bu, kararların alınması için yeterli sayıda üyenin desteğini gerektirir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM kararları için ne kadar oy çoğunluğu gereklidir? Answer: TBMM, Anayasada başkaca bir hüküm yoksa toplantıya katılanların salt çoğunluğu ile karar verir. Bu, kararların alınması için yeterli sayıda üyenin desteğini gerektirir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM kararları için ne kadar oy çoğunluğu gereklidir? Answer: TBMM, Anayasada başkaca bir hüküm yoksa toplantıya katılanların salt çoğunluğu ile karar verir. Bu, kararların alınması için yeterli sayıda üyenin desteğini gerektirir.",294,294,1
doc_00104_2ffb5c29,doc_00104_2ffb5c29_chunk_0,0,104,Karar yeter sayısı en az kaç olmalıdır?,"Karar yeter sayısı hiçbir şekilde üye tamsayısının dörtte birinin bir fazlasından az olamaz. Bu, kararların alınması için belirli bir sayıda üyenin desteğini sağlar ve azınlık tarafından karar alınmasını engeller.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Karar yeter sayısı en az kaç olmalıdır? Answer: Karar yeter sayısı hiçbir şekilde üye tamsayısının dörtte birinin bir fazlasından az olamaz. Bu, kararların alınması için belirli bir sayıda üyenin desteğini sağlar ve azınlık tarafından karar alınmasını engeller.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Karar yeter sayısı en az kaç olmalıdır? Answer: Karar yeter sayısı hiçbir şekilde üye tamsayısının dörtte birinin bir fazlasından az olamaz. Bu, kararların alınması için belirli bir sayıda üyenin desteğini sağlar ve azınlık tarafından karar alınmasını engeller.",325,325,1
doc_00105_151c99d1,doc_00105_151c99d1_chunk_0,0,105,TBMM'nin genel kurulundaki görüşmeler nasıl yapılır?,"TBMM'nin genel kurulundaki görüşmeler açıktır ve tutanak dergisinde tam olarak yayımlanır. Bu, şeffaflığı ve kamuoyunun bilgilendirilmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin genel kurulundaki görüşmeler nasıl yapılır? Answer: TBMM'nin genel kurulundaki görüşmeler açıktır ve tutanak dergisinde tam olarak yayımlanır. Bu, şeffaflığı ve kamuoyunun bilgilendirilmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin genel kurulundaki görüşmeler nasıl yapılır? Answer: TBMM'nin genel kurulundaki görüşmeler açıktır ve tutanak dergisinde tam olarak yayımlanır. Bu, şeffaflığı ve kamuoyunun bilgilendirilmesini sağlar.",272,272,1
doc_00106_188f66d0,doc_00106_188f66d0_chunk_0,0,106,TBMM ne zaman kapalı oturum yapabilir?,"TBMM, içtüzük hükümlerine göre, güvenlik, gizlilik veya diğer özel nedenlerle kapalı oturumlar yapabilir. Bu, hassas konuların kamuoyuna açıklanmadan görüşülmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM ne zaman kapalı oturum yapabilir? Answer: TBMM, içtüzük hükümlerine göre, güvenlik, gizlilik veya diğer özel nedenlerle kapalı oturumlar yapabilir. Bu, hassas konuların kamuoyuna açıklanmadan görüşülmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM ne zaman kapalı oturum yapabilir? Answer: TBMM, içtüzük hükümlerine göre, güvenlik, gizlilik veya diğer özel nedenlerle kapalı oturumlar yapabilir. Bu, hassas konuların kamuoyuna açıklanmadan görüşülmesini sağlar.",282,282,1
doc_00107_8c9049b9,doc_00107_8c9049b9_chunk_0,0,107,Kapalı oturumların görüşmelerinin yayımı nasıl belirlenir?,"Kapalı oturumların görüşmelerinin yayımı, TBMM kararına bağlıdır. Bu, TBMM'nin, kapalı oturumların görüşmelerinin kamuoyuna ne şekilde açıklanacağını veya açıklanmayacağını belirlemesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Kapalı oturumların görüşmelerinin yayımı nasıl belirlenir? Answer: Kapalı oturumların görüşmelerinin yayımı, TBMM kararına bağlıdır. Bu, TBMM'nin, kapalı oturumların görüşmelerinin kamuoyuna ne şekilde açıklanacağını veya açıklanmayacağını belirlemesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Kapalı oturumların görüşmelerinin yayımı nasıl belirlenir? Answer: Kapalı oturumların görüşmelerinin yayımı, TBMM kararına bağlıdır. Bu, TBMM'nin, kapalı oturumların görüşmelerinin kamuoyuna ne şekilde açıklanacağını veya açıklanmayacağını belirlemesini sağlar.",325,325,1
doc_00108_536217cc,doc_00108_536217cc_chunk_0,0,108,TBMM'deki açık görüşmelerin yayımı nasıl düzenlenir?,"TBMM'deki açık görüşmelerin, o oturumdaki Başkanlık Divanının teklifi üzerine, TBMM tarafından başkaca bir karar alınmadıkça, her türlü vasıta ile yayımı serbesttir. Bu, kamuoyunun TBMM'nin çalışmalarına erişimini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'deki açık görüşmelerin yayımı nasıl düzenlenir? Answer: TBMM'deki açık görüşmelerin, o oturumdaki Başkanlık Divanının teklifi üzerine, TBMM tarafından başkaca bir karar alınmadıkça, her türlü vasıta ile yayımı serbesttir. Bu, kamuoyunun TBMM'nin çalışmalarına erişimini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'deki açık görüşmelerin yayımı nasıl düzenlenir? Answer: TBMM'deki açık görüşmelerin, o oturumdaki Başkanlık Divanının teklifi üzerine, TBMM tarafından başkaca bir karar alınmadıkça, her türlü vasıta ile yayımı serbesttir. Bu, kamuoyunun TBMM'nin çalışmalarına erişimini sağlar.",346,346,1
doc_00109_936ad872,doc_00109_936ad872_chunk_0,0,109,TBMM bilgi edinme ve denetleme yetkisini hangi yollarla kullanır?,"TBMM, bilgi edinme ve denetleme yetkisini Meclis araştırması, genel görüşme, Meclis soruşturması ve yazılı soru yollarıyla kullanır. Bu yöntemler, TBMM'nin devletin faaliyetlerini denetlemesini ve bilgi edinmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM bilgi edinme ve denetleme yetkisini hangi yollarla kullanır? Answer: TBMM, bilgi edinme ve denetleme yetkisini Meclis araştırması, genel görüşme, Meclis soruşturması ve yazılı soru yollarıyla kullanır. Bu yöntemler, TBMM'nin devletin faaliyetlerini denetlemesini ve bilgi edinmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM bilgi edinme ve denetleme yetkisini hangi yollarla kullanır? Answer: TBMM, bilgi edinme ve denetleme yetkisini Meclis araştırması, genel görüşme, Meclis soruşturması ve yazılı soru yollarıyla kullanır. Bu yöntemler, TBMM'nin devletin faaliyetlerini denetlemesini ve bilgi edinmesini sağlar.",359,359,1
doc_00110_e70a7711,doc_00110_e70a7711_chunk_0,0,110,TBMM'nin araştırma komisyonu nedir?,"TBMM'nin araştırma komisyonu, belli bir konuda bilgi edinmek için yapılan incelemeden ibarettir. Bu, TBMM'nin belirli bir konuyu araştırmasını ve ilgili kişilerden bilgi toplamasını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin araştırma komisyonu nedir? Answer: TBMM'nin araştırma komisyonu, belli bir konuda bilgi edinmek için yapılan incelemeden ibarettir. Bu, TBMM'nin belirli bir konuyu araştırmasını ve ilgili kişilerden bilgi toplamasını sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin araştırma komisyonu nedir? Answer: TBMM'nin araştırma komisyonu, belli bir konuda bilgi edinmek için yapılan incelemeden ibarettir. Bu, TBMM'nin belirli bir konuyu araştırmasını ve ilgili kişilerden bilgi toplamasını sağlar.",297,297,1
doc_00111_8ccb2c08,doc_00111_8ccb2c08_chunk_0,0,111,TBMM'nin genel görüşmesi nedir?,"TBMM'nin genel görüşmesi, toplumu ve Devlet faaliyetlerini ilgilendiren belli bir konunun TBMM genel kurulunda görüşülmesidir. Bu, TBMM'nin önemli konuları kamuoyu ile tartışmasını ve görüşlerini bildirmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin genel görüşmesi nedir? Answer: TBMM'nin genel görüşmesi, toplumu ve Devlet faaliyetlerini ilgilendiren belli bir konunun TBMM genel kurulunda görüşülmesidir. Bu, TBMM'nin önemli konuları kamuoyu ile tartışmasını ve görüşlerini bildirmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin genel görüşmesi nedir? Answer: TBMM'nin genel görüşmesi, toplumu ve Devlet faaliyetlerini ilgilendiren belli bir konunun TBMM genel kurulunda görüşülmesidir. Bu, TBMM'nin önemli konuları kamuoyu ile tartışmasını ve görüşlerini bildirmesini sağlar.",320,320,1
doc_00112_2faff423,doc_00112_2faff423_chunk_0,0,112,TBMM'nin soruşturması hangi madde uyarınca yapılır?,"TBMM'nin soruşturması, Anayasanın 106. maddesinin beşinci, altıncı ve yedinci fıkraları uyarınca, Cumhurbaşkanı yardımcıları ve bakanlar hakkında yapılır. Bu, TBMM'nin, hükümet üyelerinin davranışlarını denetlemesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin soruşturması hangi madde uyarınca yapılır? Answer: TBMM'nin soruşturması, Anayasanın 106. maddesinin beşinci, altıncı ve yedinci fıkraları uyarınca, Cumhurbaşkanı yardımcıları ve bakanlar hakkında yapılır. Bu, TBMM'nin, hükümet üyelerinin davranışlarını denetlemesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin soruşturması hangi madde uyarınca yapılır? Answer: TBMM'nin soruşturması, Anayasanın 106. maddesinin beşinci, altıncı ve yedinci fıkraları uyarınca, Cumhurbaşkanı yardımcıları ve bakanlar hakkında yapılır. Bu, TBMM'nin, hükümet üyelerinin davranışlarını denetlemesini sağlar.",348,348,1
doc_00113_04cfd5de,doc_00113_04cfd5de_chunk_0,0,113,Yazılı soru ne demektir?,"Yazılı soru, yazılı olarak en geç onbeş gün içinde cevaplanmak üzere milletvekillerinin, Cumhurbaşkanı yardımcıları ve bakanlara yazılı olarak soru sormalarından ibarettir. Bu, TBMM'nin hükümetten bilgi edinmesini ve sorumluluklarını yerine getirmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yazılı soru ne demektir? Answer: Yazılı soru, yazılı olarak en geç onbeş gün içinde cevaplanmak üzere milletvekillerinin, Cumhurbaşkanı yardımcıları ve bakanlara yazılı olarak soru sormalarından ibarettir. Bu, TBMM'nin hükümetten bilgi edinmesini ve sorumluluklarını yerine getirmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yazılı soru ne demektir? Answer: Yazılı soru, yazılı olarak en geç onbeş gün içinde cevaplanmak üzere milletvekillerinin, Cumhurbaşkanı yardımcıları ve bakanlara yazılı olarak soru sormalarından ibarettir. Bu, TBMM'nin hükümetten bilgi edinmesini ve sorumluluklarını yerine getirmesini sağlar.",357,357,1
doc_00114_1389e528,doc_00114_1389e528_chunk_0,0,114,"TBMM'nin araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri nasıl düzenlenir?","TBMM'nin araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri TBMM içtüzüğü ile düzenlenir. Bu, bu yöntemlerin nasıl kullanılacağı ve sonuçlarının nasıl değerlendirileceği konusunda net kurallar sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri nasıl düzenlenir? Answer: TBMM'nin araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri TBMM içtüzüğü ile düzenlenir. Bu, bu yöntemlerin nasıl kullanılacağı ve sonuçlarının nasıl değerlendirileceği konusunda net kurallar sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri nasıl düzenlenir? Answer: TBMM'nin araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri TBMM içtüzüğü ile düzenlenir. Bu, bu yöntemlerin nasıl kullanılacağı ve sonuçlarının nasıl değerlendirileceği konusunda net kurallar sağlar.",490,490,1
doc_00115_0f26528b,doc_00115_0f26528b_chunk_0,0,115,"TBMM'nin kanun koyma yetkisi, Anayasa'nın hangi maddesinde yer almaktadır?","TBMM'nin kanun koyma yetkisi, Anayasa'nın 87. maddesinde yer almaktadır.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin kanun koyma yetkisi, Anayasa'nın hangi maddesinde yer almaktadır? Answer: TBMM'nin kanun koyma yetkisi, Anayasa'nın 87. maddesinde yer almaktadır.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin kanun koyma yetkisi, Anayasa'nın hangi maddesinde yer almaktadır? Answer: TBMM'nin kanun koyma yetkisi, Anayasa'nın 87. maddesinde yer almaktadır.",219,219,1
doc_00116_ce4dfe7e,doc_00116_ce4dfe7e_chunk_0,0,116,"TBMM'nin savaş ilanına karar verme yetkisi, hangi şartlarda kullanılır?","TBMM, milletlerarası hukukun meşru saydığı hallerde savaş ilanına karar verir. Ancak, Türkiye'nin taraf olduğu milletlerarası andlaşmaların veya milletlerarası nezaket kurallarının gerektirdiği haller dışında, Türk Silahlı Kuvvetlerinin yabancı ülkelere gönderilmesine veya yabancı silahlı kuvvetlerin Türkiye'de bulunmasına izin verme yetkisi de TBMM'ye aittir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin savaş ilanına karar verme yetkisi, hangi şartlarda kullanılır? Answer: TBMM, milletlerarası hukukun meşru saydığı hallerde savaş ilanına karar verir. Ancak, Türkiye'nin taraf olduğu milletlerarası andlaşmaların veya milletlerarası nezaket kurallarının gerektirdiği haller dışında, Türk Silahlı Kuvvetlerinin yabancı ülkelere gönderilmesine veya yabancı silahlı kuvvetlerin Türkiye'de bulunmasına izin verme yetkisi de TBMM'ye aittir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin savaş ilanına karar verme yetkisi, hangi şartlarda kullanılır? Answer: TBMM, milletlerarası hukukun meşru saydığı hallerde savaş ilanına karar verir. Ancak, Türkiye'nin taraf olduğu milletlerarası andlaşmaların veya milletlerarası nezaket kurallarının gerektirdiği haller dışında, Türk Silahlı Kuvvetlerinin yabancı ülkelere gönderilmesine veya yabancı silahlı kuvvetlerin Türkiye'de bulunmasına izin verme yetkisi de TBMM'ye aittir.",506,506,1
doc_00117_18d802cd,doc_00117_18d802cd_chunk_0,0,117,TBMM'nin hangi durumlarda ara verme veya tatil süresinde toplanması mümkündür?,"TBMM, bir yasama yılında en çok üç ay tatil yapabilir. Ara verme veya tatil sırasında, Cumhurbaşkanınca toplantıya çağrılır. Ayrıca, Meclis Başkanı da doğrudan doğruya veya üyelerin beşte birinin yazılı istemi üzerine, Meclisi toplantıya çağırır.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin hangi durumlarda ara verme veya tatil süresinde toplanması mümkündür? Answer: TBMM, bir yasama yılında en çok üç ay tatil yapabilir. Ara verme veya tatil sırasında, Cumhurbaşkanınca toplantıya çağrılır. Ayrıca, Meclis Başkanı da doğrudan doğruya veya üyelerin beşte birinin yazılı istemi üzerine, Meclisi toplantıya çağırır.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin hangi durumlarda ara verme veya tatil süresinde toplanması mümkündür? Answer: TBMM, bir yasama yılında en çok üç ay tatil yapabilir. Ara verme veya tatil sırasında, Cumhurbaşkanınca toplantıya çağrılır. Ayrıca, Meclis Başkanı da doğrudan doğruya veya üyelerin beşte birinin yazılı istemi üzerine, Meclisi toplantıya çağırır.",397,397,1
doc_00118_4aacddfe,doc_00118_4aacddfe_chunk_0,0,118,"TBMM'nin bilgi edinme ve denetleme yetkileri, hangi organları kapsamaktadır?","TBMM, Cumhurbaşkanı yardımcıları ve bakanlar hakkında bilgi edinme ve denetleme yetkisini kullanır. Bu yetki, Meclis araştırması, genel görüşme, Meclis soruşturması ve yazılı soru yollarıyla kullanılır.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin bilgi edinme ve denetleme yetkileri, hangi organları kapsamaktadır? Answer: TBMM, Cumhurbaşkanı yardımcıları ve bakanlar hakkında bilgi edinme ve denetleme yetkisini kullanır. Bu yetki, Meclis araştırması, genel görüşme, Meclis soruşturması ve yazılı soru yollarıyla kullanılır.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin bilgi edinme ve denetleme yetkileri, hangi organları kapsamaktadır? Answer: TBMM, Cumhurbaşkanı yardımcıları ve bakanlar hakkında bilgi edinme ve denetleme yetkisini kullanır. Bu yetki, Meclis araştırması, genel görüşme, Meclis soruşturması ve yazılı soru yollarıyla kullanılır.",351,351,1
doc_00119_3152dac6,doc_00119_3152dac6_chunk_0,0,119,"TBMM'nin içtüzüğü, hangi amaçla düzenlenmiştir?","TBMM içtüzüğü, TBMM'nin çalışmalarını düzenleyen, üyelerin haklarını ve sorumluluklarını belirleyen ve karar alma süreçlerini yöneten kuralları içerir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin içtüzüğü, hangi amaçla düzenlenmiştir? Answer: TBMM içtüzüğü, TBMM'nin çalışmalarını düzenleyen, üyelerin haklarını ve sorumluluklarını belirleyen ve karar alma süreçlerini yöneten kuralları içerir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin içtüzüğü, hangi amaçla düzenlenmiştir? Answer: TBMM içtüzüğü, TBMM'nin çalışmalarını düzenleyen, üyelerin haklarını ve sorumluluklarını belirleyen ve karar alma süreçlerini yöneten kuralları içerir.",271,271,1
doc_00120_a46d5e62,doc_00120_a46d5e62_chunk_0,0,120,TBMM'nin kolluk ve yönetim hizmetlerini düzenlemesinin amacı nedir?,"TBMM'nin bina, tesis, eklenti ve arazisinde kolluk ve yönetim hizmetleri düzenlenmesi, TBMM'nin güvenliğini ve düzenini sağlamak için gereklidir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin kolluk ve yönetim hizmetlerini düzenlemesinin amacı nedir? Answer: TBMM'nin bina, tesis, eklenti ve arazisinde kolluk ve yönetim hizmetleri düzenlenmesi, TBMM'nin güvenliğini ve düzenini sağlamak için gereklidir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: TBMM'nin kolluk ve yönetim hizmetlerini düzenlemesinin amacı nedir? Answer: TBMM'nin bina, tesis, eklenti ve arazisinde kolluk ve yönetim hizmetleri düzenlenmesi, TBMM'nin güvenliğini ve düzenini sağlamak için gereklidir.",285,285,1
doc_00121_52353778,doc_00121_52353778_chunk_0,0,121,Bir yasama organının en önemli görev ve yetkilerinden biri nedir?,"Bir yasama organının en önemli görev ve yetkisi, ülkenin temel yasalarını oluşturmak, değiştirmek ve kaldırmak yani kanun koyma, değiştirme ve kaldırma yetkisidir. Bu yetki sayesinde, toplumun işleyişini düzenleyen, vatandaşların haklarını ve ödevlerini belirleyen ve devletin faaliyetlerini sınırlayan kurallar belirlenir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının en önemli görev ve yetkilerinden biri nedir? Answer: Bir yasama organının en önemli görev ve yetkisi, ülkenin temel yasalarını oluşturmak, değiştirmek ve kaldırmak yani kanun koyma, değiştirme ve kaldırma yetkisidir. Bu yetki sayesinde, toplumun işleyişini düzenleyen, vatandaşların haklarını ve ödevlerini belirleyen ve devletin faaliyetlerini sınırlayan kurallar belirlenir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının en önemli görev ve yetkilerinden biri nedir? Answer: Bir yasama organının en önemli görev ve yetkisi, ülkenin temel yasalarını oluşturmak, değiştirmek ve kaldırmak yani kanun koyma, değiştirme ve kaldırma yetkisidir. Bu yetki sayesinde, toplumun işleyişini düzenleyen, vatandaşların haklarını ve ödevlerini belirleyen ve devletin faaliyetlerini sınırlayan kurallar belirlenir.",461,461,1
doc_00122_ad0b89fa,doc_00122_ad0b89fa_chunk_0,0,122,Yasama organı bütçe ve kesin hesap konularında ne yapar?,"Yasama organı, devletin yıllık harcamalarını ve gelirlerini belirleyen bütçe kanunlarını ve devletin bir önceki yılın harcamalarının hesaplarının onaylandığı kesin hesap kanunlarını görüşür ve kabul eder. Bu yetkiyle, devletin mali kaynaklarının nasıl kullanılacağına dair kararlar verilir ve kamu harcamaları üzerinde denetim sağlanır.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yasama organı bütçe ve kesin hesap konularında ne yapar? Answer: Yasama organı, devletin yıllık harcamalarını ve gelirlerini belirleyen bütçe kanunlarını ve devletin bir önceki yılın harcamalarının hesaplarının onaylandığı kesin hesap kanunlarını görüşür ve kabul eder. Bu yetkiyle, devletin mali kaynaklarının nasıl kullanılacağına dair kararlar verilir ve kamu harcamaları üzerinde denetim sağlanır.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yasama organı bütçe ve kesin hesap konularında ne yapar? Answer: Yasama organı, devletin yıllık harcamalarını ve gelirlerini belirleyen bütçe kanunlarını ve devletin bir önceki yılın harcamalarının hesaplarının onaylandığı kesin hesap kanunlarını görüşür ve kabul eder. Bu yetkiyle, devletin mali kaynaklarının nasıl kullanılacağına dair kararlar verilir ve kamu harcamaları üzerinde denetim sağlanır.",465,465,1
