question,answer,source,category,dataset_name,split,quality_score
"Anayasa madde 147, anayasa mahkemesi üyelerinin görev süresi ve emekliliğine müdahale hangi durumlarda yasaktır","Anayasa madde 147'ye göre, anayasa mahkemesi üyelerinin görev süresi ve emekliliğine müdahale, üyelerin on iki yıl için seçilmemesi, ikinci defa seçilmeleri veya altmış beş yaşını doldurunca emekliye ayrılmamaları durumunda yasaktır. devlet, bu tür müdahaleleri önlemek ve anayasa mahkemesi üyelerinin görev süresi ve emekliliğini korumakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 147, anayasa mahkemesi üyelerinin görev süresi ve emekliliğinin ihlali durumunda ne tür hukuki mekanizmalar devreye girer","Anayasa madde 147'ye göre, anayasa mahkemesi üyelerinin görev süresi ve emekliliğinin ihlali durumunda, mahkeme üyeleri ve ilgili kişiler, hukuki yollara başvurarak haklarını arama ve ihlallerin giderilmesini talep etme hakkına sahiptir. devlet, anayasa mahkemesi üyelerinin görev süresi ve emekliliğini sağlamak ve ihlallerin engellenmesini sağlamakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 148, anayasa mahkemesi'nin görev ve yetkilerinin sınırlandırılmasını nasıl düzenler","Anayasa madde 148, anayasa mahkemesi'nin görev ve yetkilerinin sınırlandırılmasını, kanunların, cumhurbaşkanlığı kararnamelerinin ve türkiye büyük millet meclisi i̇çtüzüğü'nün anayasa'ya uygunluğunu denetleme, anayasa değişikliklerini şekil bakımından inceleme, siyasi partilerin kapatılması ve mali denetimlerine karar verme, bireysel başvuruları karara bağlama gibi belirli görev ve yetkilerle sınırlandırır. bu sınırlamalar, anayasa mahkemesi'nin bağımsızlığını ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 148'e göre, anayasa mahkemesi'nin görev ve yetkilerinin ihlali hangi durumlarda söz konusu olur","Anayasa madde 148'e göre, anayasa mahkemesi'nin görev ve yetkilerinin ihlali, mahkemenin kanunların, cumhurbaşkanlığı kararnamelerinin ve türkiye büyük millet meclisi i̇çtüzüğü'nün anayasa'ya uygunluğunu denetlememesi, anayasa değişikliklerini şekil bakımından incelememesi, siyasi partilerin kapatılması ve mali denetimlerine karar vermemesi veya bireysel başvuruları karara bağlamaması durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve anayasa mahkemesi'nin görev ve yetkilerini korumakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 148, anayasa mahkemesi'nin görev ve yetkilerinin korunması için ne tür tedbirler alınacağını düzenler","Anayasa madde 148, anayasa mahkemesi'nin görev ve yetkilerinin korunması için devletin, mahkemenin kanunların, cumhurbaşkanlığı kararnamelerinin ve türkiye büyük millet meclisi i̇çtüzüğü'nün anayasa'ya uygunluğunu denetlemesini, anayasa değişikliklerini şekil bakımından incelemesini, siyasi partilerin kapatılması ve mali denetimlerine karar vermesini ve bireysel başvuruları karara bağlamasını sağlamak amacıyla gerekli hukuki ve idari tedbirleri almakla yükümlü olduğunu düzenler. devlet, anayasa mahkemesi'nin görev ve yetkilerini sağlamak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 148'e göre, anayasa mahkemesi'nin görev ve yetkilerinin sınırlandırılmasında hangi ilkeler gözetilir","Anayasa madde 148'e göre, anayasa mahkemesi'nin görev ve yetkilerinin sınırlandırılmasında kanunilik, bağımsızlık, denetleme yetkisi ve ölçülülük ilkeleri gözetilir. bu sınırlamalar, anayasa mahkemesi'nin bağımsızlığını ihlal etmemeli ve görevlerini yerine getirmesini kısıtlamamalıdır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 148, anayasa mahkemesi'nin görev ve yetkilerinin korunması için devletin yükümlülüklerini nasıl düzenler","Anayasa madde 148, anayasa mahkemesi'nin görev ve yetkilerinin korunması için devletin, mahkemenin kanunların, cumhurbaşkanlığı kararnamelerinin ve türkiye büyük millet meclisi i̇çtüzüğü'nün anayasa'ya uygunluğunu denetlemesini, anayasa değişikliklerini şekil bakımından incelemesini, siyasi partilerin kapatılması ve mali denetimlerine karar vermesini ve bireysel başvuruları karara bağlamasını sağlamak amacıyla gerekli tedbirleri almakla yükümlü olduğunu düzenler. devlet, anayasa mahkemesi'nin görev ve yetkilerini sağlamak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 148'e göre, anayasa mahkemesi'nin görev ve yetkilerinin sınırlandırılması hangi koşullarda yapılabilir","Anayasa madde 148'e göre, anayasa mahkemesi'nin görev ve yetkilerinin sınırlandırılması, sadece mahkemenin kanunların, cumhurbaşkanlığı kararnamelerinin ve türkiye büyük millet meclisi i̇çtüzüğü'nün anayasa'ya uygunluğunu denetlemesi, anayasa değişikliklerini şekil bakımından incelemesi, siyasi partilerin kapatılması ve mali denetimlerine karar vermesi ve bireysel başvuruları karara bağlaması şartı ile yapılabilir. bu sınırlamalar, anayasa mahkemesi'nin bağımsızlığını ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 148, anayasa mahkemesi'nin görev ve yetkilerine müdahale hangi durumlarda yasaktır","Anayasa madde 148'e göre, anayasa mahkemesi'nin görev ve yetkilerine müdahale, mahkemenin kanunların, cumhurbaşkanlığı kararnamelerinin ve türkiye büyük millet meclisi i̇çtüzüğü'nün anayasa'ya uygunluğunu denetlememesi, anayasa değişikliklerini şekil bakımından incelememesi, siyasi partilerin kapatılması ve mali denetimlerine karar vermemesi veya bireysel başvuruları karara bağlamaması durumunda yasaktır. devlet, bu tür müdahaleleri önlemek ve anayasa mahkemesi'nin görev ve yetkilerini korumakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 148, anayasa mahkemesi'nin görev ve yetkilerinin ihlali durumunda ne tür hukuki mekanizmalar devreye girer","Anayasa madde 148'e göre, anayasa mahkemesi'nin görev ve yetkilerinin ihlali durumunda, mahkeme üyeleri ve ilgili kişiler, hukuki yollara başvurarak haklarını arama ve ihlallerin giderilmesini talep etme hakkına sahiptir. devlet, anayasa mahkemesi'nin görev ve yetkilerini sağlamak ve ihlallerin engellenmesini sağlamakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 148, anayasa mahkemesi'nin görev ve yetkilerinin korunması için hangi güvenceler sağlar","Anayasa madde 148, anayasa mahkemesi'nin görev ve yetkilerinin korunması için, mahkemenin kanunların, cumhurbaşkanlığı kararnamelerinin ve türkiye büyük millet meclisi i̇çtüzüğü'nün anayasa'ya uygunluğunu denetlemesi, anayasa değişikliklerini şekil bakımından incelemesi, siyasi partilerin kapatılması ve mali denetimlerine karar vermesi ve bireysel başvuruları karara bağlaması şartını anayasal güvence altına alarak güvenceler sağlar. bu hüküm, anayasa mahkemesi'nin görev ve yetkilerini ve yargı bağımsızlığını güvence altına alır. devlet, anayasa mahkemesi'nin görev ve yetkilerini sağlamak için gerekli tedbirleri almak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 149'a göre, anayasa mahkemesi'nin çalışma usulü ve yargılama yöntemi nasıl düzenlenir","Anayasa madde 149'a göre, anayasa mahkemesi, iki bölüm ve genel kurul halinde çalışır. genel kurul, siyasi partilerin kapatılması ve mali denetimleri, cumhurbaşkanının, tbmm üyelerinin ve yüksek mahkeme üyelerinin yüce divan sıfatıyla yargılanması davalarına bakar. anayasa mahkemesi'nin çalışma usulü ve yargılama yöntemleri kanunla düzenlenir. anayasa mahkemesi'nin kararları kesindir. bu hüküm, anayasa mahkemesi'nin çalışma usulü ve yargılama yöntemini düzenler. devlet, anayasa mahkemesi'nin çalışma usulü ve yargılama yöntemini düzenlemek ve uygulamakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 149, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin sınırlandırılmasını nasıl düzenler","Anayasa madde 149, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin sınırlandırılmasını, iki bölüm ve genel kurul halinde çalışma, siyasi partilerin kapatılması ve mali denetimleri, yüce divan sıfatıyla yargılama ve çalışma usulü ve yargılama yöntemlerinin kanunla düzenlenmesi şartı ile düzenler. bu sınırlamalar, anayasa mahkemesi'nin bağımsızlığını ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır. bu hüküm, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin korunmasını ve sınırlamaların keyfi olmamasını sağlar.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 149'a göre, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin ihlali hangi durumlarda söz konusu olur","Anayasa madde 149'a göre, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin ihlali, mahkemenin iki bölüm ve genel kurul halinde çalışmaması, siyasi partilerin kapatılması ve mali denetimleri, yüce divan sıfatıyla yargılama görevlerini yerine getirmemesi veya çalışma usulü ve yargılama yöntemlerinin kanunla düzenlenmemesi durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve anayasa mahkemesi'nin çalışma usulü ve yargılama yöntemini korumakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 149, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin korunması için ne tür tedbirler alınacağını düzenler","Anayasa madde 149, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin korunması için devletin, mahkemenin iki bölüm ve genel kurul halinde çalışmasını, siyasi partilerin kapatılması ve mali denetimleri, yüce divan sıfatıyla yargılama görevlerini yerine getirmesini ve çalışma usulü ve yargılama yöntemlerinin kanunla düzenlenmesini sağlamak amacıyla gerekli hukuki ve idari tedbirleri almakla yükümlü olduğunu düzenler. devlet, anayasa mahkemesi'nin çalışma usulü ve yargılama yöntemini sağlamak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 149'a göre, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin sınırlandırılmasında hangi ilkeler gözetilir","Anayasa madde 149'a göre, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin sınırlandırılmasında kanunilik, bağımsızlık, iki bölüm ve genel kurul halinde çalışma, siyasi partilerin kapatılması ve mali denetimleri ve yüce divan sıfatıyla yargılama ilkeleri gözetilir. bu sınırlamalar, anayasa mahkemesi'nin bağımsızlığını ihlal etmemeli ve görevlerini yerine getirmesini kısıtlamamalıdır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 149, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin korunması için devletin yükümlülüklerini nasıl düzenler","Anayasa madde 149, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin korunması için devletin, mahkemenin iki bölüm ve genel kurul halinde çalışmasını, siyasi partilerin kapatılması ve mali denetimleri, yüce divan sıfatıyla yargılama görevlerini yerine getirmesini ve çalışma usulü ve yargılama yöntemlerinin kanunla düzenlenmesini sağlamak amacıyla gerekli tedbirleri almakla yükümlü olduğunu düzenler. devlet, anayasa mahkemesi'nin çalışma usulü ve yargılama yöntemini sağlamak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 149'a göre, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin sınırlandırılması hangi koşullarda yapılabilir","Anayasa madde 149'a göre, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin sınırlandırılması, sadece mahkemenin iki bölüm ve genel kurul halinde çalışması, siyasi partilerin kapatılması ve mali denetimleri, yüce divan sıfatıyla yargılama görevlerini yerine getirmesi ve çalışma usulü ve yargılama yöntemlerinin kanunla düzenlenmesi şartı ile yapılabilir. bu sınırlamalar, anayasa mahkemesi'nin bağımsızlığını ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 149, anayasa mahkemesi'nin çalışma usulü ve yargılama yöntemine müdahale hangi durumlarda yasaktır","Anayasa madde 149'a göre, anayasa mahkemesi'nin çalışma usulü ve yargılama yöntemine müdahale, mahkemenin iki bölüm ve genel kurul halinde çalışmaması, siyasi partilerin kapatılması ve mali denetimleri, yüce divan sıfatıyla yargılama görevlerini yerine getirmemesi veya çalışma usulü ve yargılama yöntemlerinin kanunla düzenlenmemesi durumunda yasaktır. devlet, bu tür müdahaleleri önlemek ve anayasa mahkemesi'nin çalışma usulü ve yargılama yöntemini korumakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 149, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin ihlali durumunda ne tür hukuki mekanizmalar devreye girer","Anayasa madde 149'a göre, anayasa mahkemesi'nin çalışma usulü ve yargılama yönteminin ihlali durumunda, mahkeme üyeleri ve ilgili kişiler, hukuki yollara başvurarak haklarını arama ve ihlallerin giderilmesini talep etme hakkına sahiptir. devlet, anayasa mahkemesi'nin çalışma usulü ve yargılama yöntemini sağlamak ve ihlallerin engellenmesini sağlamakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 150'ye göre, anayasa mahkemesi'ne iptal davası açma yetkisi kimlere aittir","Anayasa madde 150'ye göre, anayasa mahkemesi'ne iptal davası açma yetkisi, cumhurbaşkanı, tbmm üyelerinin beşte biri, en fazla üyeye sahip iki siyasi parti grubu ve anayasa'ya aykırı olduğu ileri sürülen kanun veya cumhurbaşkanlığı kararnamesinin yayımlandığı tarihten itibaren altmış gün içinde, belirli kişiler ve kurumlara aittir. bu hüküm, anayasa mahkemesi'ne iptal davası açma yetkisini düzenler. devlet, anayasa mahkemesi'ne iptal davası açma yetkisini düzenlemek ve uygulamakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 150, anayasa mahkemesi'ne iptal davası açma yetkisinin sınırlandırılmasını nasıl düzenler","Anayasa madde 150, anayasa mahkemesi'ne iptal davası açma yetkisinin sınırlandırılmasını, cumhurbaşkanı, tbmm üyelerinin beşte biri, en fazla üyeye sahip iki siyasi parti grubu ve belirli kişiler ve kurumların, kanun veya cumhurbaşkanlığı kararnamesinin yayımlandığı tarihten itibaren altmış gün içinde iptal davası açabilme şartı ile düzenler. bu sınırlamalar, iptal davası açma yetkisini ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır. bu hüküm, anayasa mahkemesi'ne iptal davası açma yetkisinin korunmasını ve sınırlamaların keyfi olmamasını sağlar.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 150'ye göre, anayasa mahkemesi'ne iptal davası açma yetkisinin ihlali hangi durumlarda söz konusu olur","Anayasa madde 150'ye göre, anayasa mahkemesi'ne iptal davası açma yetkisinin ihlali, cumhurbaşkanı, tbmm üyelerinin beşte biri, en fazla üyeye sahip iki siyasi parti grubu ve belirli kişiler ve kurumların, kanun veya cumhurbaşkanlığı kararnamesinin yayımlandığı tarihten itibaren altmış gün içinde iptal davası açamaması durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve iptal davası açma yetkisini korumakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 150, anayasa mahkemesi'ne iptal davası açma yetkisinin korunması için ne tür tedbirler alınacağını düzenler","Anayasa madde 150, anayasa mahkemesi'ne iptal davası açma yetkisinin korunması için devletin, cumhurbaşkanı, tbmm üyelerinin beşte biri, en fazla üyeye sahip iki siyasi parti grubu ve belirli kişiler ve kurumların, kanun veya cumhurbaşkanlığı kararnamesinin yayımlandığı tarihten itibaren altmış gün içinde iptal davası açabilmesini sağlamak amacıyla gerekli hukuki ve idari tedbirleri almakla yükümlü olduğunu düzenler. devlet, iptal davası açma yetkisini sağlamak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 150'ye göre, anayasa mahkemesi'ne iptal davası açma yetkisinin sınırlandırılmasında hangi ilkeler gözetilir","Anayasa madde 150'ye göre, anayasa mahkemesi'ne iptal davası açma yetkisinin sınırlandırılmasında kanunilik, iptal davası açma yetkisi ve ölçülülük ilkeleri gözetilir. bu sınırlamalar, iptal davası açma yetkisini ihlal etmemeli ve yetkinin kullanılmasını kısıtlamamalıdır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 150, anayasa mahkemesi'ne iptal davası açma yetkisinin korunması için devletin yükümlülüklerini nasıl düzenler","Anayasa madde 150, anayasa mahkemesi'ne iptal davası açma yetkisinin korunması için devletin, cumhurbaşkanı, tbmm üyelerinin beşte biri, en fazla üyeye sahip iki siyasi parti grubu ve belirli kişiler ve kurumların, kanun veya cumhurbaşkanlığı kararnamesinin yayımlandığı tarihten itibaren altmış gün içinde iptal davası açabilmesini sağlamak amacıyla gerekli tedbirleri almakla yükümlü olduğunu düzenler. devlet, iptal davası açma yetkisini sağlamak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 150'ye göre, anayasa mahkemesi'ne iptal davası açma yetkisinin sınırlandırılması hangi koşullarda yapılabilir","Anayasa madde 150'ye göre, anayasa mahkemesi'ne iptal davası açma yetkisinin sınırlandırılması, sadece cumhurbaşkanı, tbmm üyelerinin beşte biri, en fazla üyeye sahip iki siyasi parti grubu ve belirli kişiler ve kurumların, kanun veya cumhurbaşkanlığı kararnamesinin yayımlandığı tarihten itibaren altmış gün içinde iptal davası açabilmesi şartı ile yapılabilir. bu sınırlamalar, iptal davası açma yetkisini ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 150, anayasa mahkemesi'ne iptal davası açma yetkisine müdahale hangi durumlarda yasaktır","Anayasa madde 150'ye göre, anayasa mahkemesi'ne iptal davası açma yetkisine müdahale, cumhurbaşkanı, tbmm üyelerinin beşte biri, en fazla üyeye sahip iki siyasi parti grubu ve belirli kişiler ve kurumların, kanun veya cumhurbaşkanlığı kararnamesinin yayımlandığı tarihten itibaren altmış gün içinde iptal davası açamaması durumunda yasaktır. devlet, bu tür müdahaleleri önlemek ve iptal davası açma yetkisini korumakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 150, anayasa mahkemesi'ne iptal davası açma yetkisinin ihlali durumunda ne tür hukuki mekanizmalar devreye girer","Anayasa madde 150'ye göre, anayasa mahkemesi'ne iptal davası açma yetkisinin ihlali durumunda, yetki sahibi kişiler ve kurumlar, hukuki yollara başvurarak haklarını arama ve ihlallerin giderilmesini talep etme hakkına sahiptir. devlet, iptal davası açma yetkisini sağlamak ve ihlallerin engellenmesini sağlamakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 150, anayasa mahkemesi'ne iptal davası açma yetkisinin korunması için hangi güvenceler sağlar","Anayasa madde 150, anayasa mahkemesi'ne iptal davası açma yetkisinin korunması için, cumhurbaşkanı, tbmm üyelerinin beşte biri, en fazla üyeye sahip iki siyasi parti grubu ve belirli kişiler ve kurumların, kanun veya cumhurbaşkanlığı kararnamesinin yayımlandığı tarihten itibaren altmış gün içinde iptal davası açabilmesi şartını anayasal güvence altına alarak güvenceler sağlar. bu hüküm, iptal davası açma yetkisini ve yargı bağımsızlığını güvence altına alır. devlet, iptal davası açma yetkisini sağlamak için gerekli tedbirleri almak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 151'e göre, anayasa mahkemesi'ne bireysel başvuru yapma yetkisi nasıl düzenlenir","Anayasa madde 151'e göre, herkes, anayasa'da güvence altına alınmış temel hak ve özgürlüklerinden, avrupa i̇nsan hakları sözleşmesi kapsamındaki herhangi birinin kamu gücü tarafından ihlal edildiği iddiasıyla anayasa mahkemesi'ne başvurabilir. bireysel başvuru, olağan kanun yollarının tüketilmesinden sonra yapılabilir. anayasa mahkemesi'ne yapılan bireysel başvurular, belirli usul ve esaslara göre incelenir ve karara bağlanır. devlet, bireysel başvuru yapma yetkisini düzenlemek ve uygulamakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 151'e göre, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin ihlali hangi durumlarda söz konusu olur","Anayasa madde 151'e göre, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin ihlali, anayasa'da güvence altına alınmış temel hak ve özgürlüklerin, avrupa i̇nsan hakları sözleşmesi kapsamındaki hakların kamu gücü tarafından ihlal edildiği iddiasıyla ve olağan kanun yollarının tüketilmesinden sonra bireysel başvuru yapılamaması durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve bireysel başvuru yapma yetkisini korumakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 151, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin korunması için ne tür tedbirler alınacağını düzenler","Anayasa madde 151, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin korunması için devletin, bireylerin anayasa'da güvence altına alınmış temel hak ve özgürlüklerinden, avrupa i̇nsan hakları sözleşmesi kapsamındaki haklarının kamu gücü tarafından ihlal edildiği iddiasıyla ve olağan kanun yollarının tüketilmesinden sonra bireysel başvuru yapabilmesini sağlamak amacıyla gerekli hukuki ve idari tedbirleri almakla yükümlü olduğunu düzenler. devlet, bireysel başvuru yapma yetkisini sağlamak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 151, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin korunması için devletin yükümlülüklerini nasıl düzenler","Anayasa madde 151, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin korunması için devletin, bireylerin anayasa'da güvence altına alınmış temel hak ve özgürlüklerinden, avrupa i̇nsan hakları sözleşmesi kapsamındaki haklarının kamu gücü tarafından ihlal edildiği iddiasıyla ve olağan kanun yollarının tüketilmesinden sonra bireysel başvuru yapabilmesini sağlamak amacıyla gerekli tedbirleri almakla yükümlü olduğunu düzenler. devlet, bireysel başvuru yapma yetkisini sağlamak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 151'e göre, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin sınırlandırılması hangi koşullarda yapılabilir","Anayasa madde 151'e göre, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin sınırlandırılması, sadece anayasa'da güvence altına alınmış temel hak ve özgürlüklerin, avrupa i̇nsan hakları sözleşmesi kapsamındaki hakların kamu gücü tarafından ihlal edildiği iddiasıyla ve olağan kanun yollarının tüketilmesinden sonra bireysel başvuru yapılabilmesi şartı ile yapılabilir. bu sınırlamalar, bireysel başvuru yapma yetkisini ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 151, anayasa mahkemesi'ne bireysel başvuru yapma yetkisine müdahale hangi durumlarda yasaktır","Anayasa madde 151'e göre, anayasa mahkemesi'ne bireysel başvuru yapma yetkisine müdahale, bireylerin anayasa'da güvence altına alınmış temel hak ve özgürlüklerinden, avrupa i̇nsan hakları sözleşmesi kapsamındaki haklarının kamu gücü tarafından ihlal edildiği iddiasıyla ve olağan kanun yollarının tüketilmesinden sonra bireysel başvuru yapılamaması durumunda yasaktır. devlet, bu tür müdahaleleri önlemek ve bireysel başvuru yapma yetkisini korumakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 151, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin ihlali durumunda ne tür hukuki mekanizmalar devreye girer","Anayasa madde 151'e göre, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin ihlali durumunda, başvuru sahibi kişiler, hukuki yollara başvurarak haklarını arama ve ihlallerin giderilmesini talep etme hakkına sahiptir. devlet, bireysel başvuru yapma yetkisini sağlamak ve ihlallerin engellenmesini sağlamakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 151, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin korunması için hangi güvenceler sağlar","Anayasa madde 151, anayasa mahkemesi'ne bireysel başvuru yapma yetkisinin korunması için, bireylerin anayasa'da güvence altına alınmış temel hak ve özgürlüklerinden, avrupa i̇nsan hakları sözleşmesi kapsamındaki haklarının kamu gücü tarafından ihlal edildiği iddiasıyla ve olağan kanun yollarının tüketilmesinden sonra bireysel başvuru yapabilmesi şartını anayasal güvence altına alarak güvenceler sağlar. bu hüküm, bireysel başvuru yapma yetkisini ve yargı bağımsızlığını güvence altına alır. devlet, bireysel başvuru yapma yetkisini sağlamak için gerekli tedbirleri almak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 152'ye göre, anayasa mahkemesi'ne itiraz yoluyla başvuru nasıl yapılır","Anayasa madde 152'ye göre, bir davaya bakan mahkeme, uygulanacak bir kanun veya cumhurbaşkanlığı kararnamesinin anayasa'ya aykırı olduğu kanısına varırsa veya taraflardan birinin ileri sürdüğü anayasa'ya aykırılık iddiasının ciddi olduğu kanısına varırsa, anayasa mahkemesi'ne başvurarak bu konuda bir karar verilmesini talep edebilir. bu başvuru, mahkeme tarafından davanın görülmesi sırasında yapılır ve anayasa mahkemesi'nin kararı beklenir. devlet, anayasa mahkemesi'ne itiraz yoluyla başvuru yapılmasını düzenlemek ve uygulamakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 152, anayasa mahkemesi'ne itiraz yoluyla başvurunun sınırlandırılmasını nasıl düzenler","Anayasa madde 152, anayasa mahkemesi'ne itiraz yoluyla başvurunun sınırlandırılmasını, bir davaya bakan mahkemenin, uygulanacak bir kanun veya cumhurbaşkanlığı kararnamesinin anayasa'ya aykırı olduğu veya anayasa'ya aykırılık iddiasının ciddi olduğu kanısına varması şartı ile düzenler. bu sınırlamalar, itiraz yoluyla başvuru hakkını ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır. bu hüküm, anayasa mahkemesi'ne itiraz yoluyla başvurunun korunmasını ve sınırlamaların keyfi olmamasını sağlar.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 152'ye göre, anayasa mahkemesi'ne itiraz yoluyla başvuru hakkının ihlali hangi durumlarda söz konusu olur","Anayasa madde 152'ye göre, anayasa mahkemesi'ne itiraz yoluyla başvuru hakkının ihlali, bir davaya bakan mahkemenin, uygulanacak bir kanun veya cumhurbaşkanlığı kararnamesinin anayasa'ya aykırı olduğu veya anayasa'ya aykırılık iddiasının ciddi olduğu kanısına varması durumunda anayasa mahkemesi'ne başvuru yapamaması durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve itiraz yoluyla başvuru hakkını korumakla yükümlüdür.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 152, anayasa mahkemesi'ne itiraz yoluyla başvuru hakkının korunması için ne tür tedbirler alınacağını düzenler","Anayasa madde 152, anayasa mahkemesi'ne itiraz yoluyla başvuru hakkının korunması için devletin, bir davaya bakan mahkemenin, uygulanacak bir kanun veya cumhurbaşkanlığı kararnamesinin anayasa'ya aykırı olduğu veya anayasa'ya aykırılık iddiasının ciddi olduğu kanısına varması durumunda anayasa mahkemesi'ne başvuru yapabilmesini sağlamak amacıyla gerekli hukuki ve idari tedbirleri almakla yükümlü olduğunu düzenler. devlet, itiraz yoluyla başvuru hakkını sağlamak zorundadır.",,,Renicames/turkish-law-chatbot,train,
"Anayasa madde 152, anayasa mahkemesi'ne itiraz yoluyla başvuru hakkının korunması için devletin yükümlülüklerini nasıl düzenler","Anayasa madde 152, anayasa mahkemesi'ne itiraz yoluyla başvuru hakkının korunması için devletin, bir davaya bakan mahkemenin, uygulanacak bir kanun veya cumhurbaşkanlığı kararnamesinin anayasa'ya aykırı olduğu veya anayasa'ya aykırılık iddiasının ciddi olduğu kanısına varması durumunda anayasa mahkemesi'ne başvuru yapabilmesini sağlamak amacıyla gerekli tedbirleri almakla yükümlü olduğunu düzenler. devlet, itiraz yoluyla başvuru hakkını sağlamak zorundadır.",,,Renicames/turkish-law-chatbot,train,
